,STATION_NM,dec_lat_va,dec_long_v,DTdeparsed,WLA_DEM,Date
3572,JL-49-05-622,31.94871489,-106.388597,10/24/1984,3640.86,1984-10-24
3573,13N.01E.25.432,35.32305556,-106.7852778,10/31/1984,4973.68,1984-10-31
3574,MBOWN-26 - 23S.01E.22.232A (LC-1A),32.29592692,-106.824172,11/6/1984,3885.67,1984-11-06
3575,MBOWN-29 - 23S.01E.22.241A (LC-2A),32.29592693,-106.8230608,11/10/1984,3874.87,1984-11-10
3576,MBOWN-33 - 23S.01E.23.244A (LC-3A),32.29453824,-106.8033379,11/16/1984,3863.49,1984-11-16
3577,MBOWN-34 - 23S.01E.23.244B (LC-3B),32.29453824,-106.8033379,11/20/1984,3864.79,1984-11-20
3578,13N.06E.11.241  (RG 42651),35.37253865,-106.2700237,11/23/1984,5868.75,1984-11-23
3579,MBOWN-35 - 23S.01E.23.244C (LC-3C),32.29453824,-106.8033379,11/28/1984,3865.19,1984-11-28
3580,03S.01W.23.213,34.0345,-106.9173611,11/30/1984,4566.39,1984-11-30
3581,MBOWN-84 - 24S.02E.19.223A (M-2A),32.21148489,-106.7716688,12/1/1984,3849.96,1984-12-01
3582,JL-49-04-208,31.965001,-106.583055,12/1/1984,3757.68,1984-12-01
3583,MBOWN-85 - 24S.02E.19.223B (M-2B),32.21148489,-106.7716688,12/5/1984,3851.96,1984-12-05
3584,MBOWN-228 - JL-49-04-466 (CWF-4A),31.95343558,-106.6127696,12/5/1984,3771.5,1984-12-05
3585,MBOWN-229 - JL-49-04-467 (CWF-4B),31.95343558,-106.6127696,12/5/1984,3769.16,1984-12-05
3586,MBOWN-231 - JL-49-04-469 (CWF-4D),31.95343558,-106.6127696,12/5/1984,3738.25,1984-12-05
3587,MBOWN-230 - JL-49-04-468 (CWF-4C),31.95343558,-106.6127696,12/5/1984,3725.95,1984-12-05
3588,MBOWN-86 - 24S.02E.19.223C (M-2C),32.21148489,-106.7716688,12/6/1984,3855.26,1984-12-06
3589,16N.09E.16.213,35.62225434,-105.9933552,1/6/1985,6469.81,1985-01-06
3590,JL-49-14-514,31.800556,-106.303612,1/8/1985,3621.04,1985-01-08
3591,JL-49-22-216,31.720833,-106.319167,1/14/1985,3651.48,1985-01-14
3592,MBOWN-232 - JL-49-04-470 (CWF-3A),31.95371337,-106.6072139,1/16/1985,3772.29,1985-01-16
3593,MBOWN-233 - JL-49-04-471 (CWF-3B),31.95371337,-106.6072139,1/16/1985,3769.29,1985-01-16
3594,MBOWN-235 - JL-49-04-473 (CWF-3D),31.95399114,-106.6069361,1/16/1985,3744.75,1985-01-16
3595,MBOWN-234 - JL-49-04-472 (CWF-3C),31.95371337,-106.6072139,1/16/1985,3733.17,1985-01-16
3596,11N.04E.07.313,35.19365456,-106.5683581,1/19/1985,4997.57,1985-01-19
3597,05N.01W.14.233,34.65894733,-106.9125304,1/22/1985,4840.65,1985-01-22
3598,07N.02E.05.233,34.86227526,-106.7547492,1/23/1985,4861.38,1985-01-23
3599,04N.01W.12.341,34.58311611,-106.8989185,1/23/1985,4822.12,1985-01-23
3600,13N.05E.22.241,35.32726174,-106.4019691,1/25/1985,6085.54,1985-01-25
3601,07N.04E.23.122,34.82461111,-106.4936667,1/25/1985,5502.26,1985-01-25
3602,06N.01W.15.331,34.74200053,-106.9372537,1/25/1985,4835.98,1985-01-25
3603,04N.03E.10.423,34.58397222,-106.6096667,1/28/1985,4825.69,1985-01-28
3604,06N.02E.05.333,34.76922269,-106.756416,1/28/1985,4818.77,1985-01-28
3605,01S.01W.26.223,34.19816667,-106.90675,1/29/1985,4630.22,1985-01-29
3606,01S.01W.22.431,34.20569444,-106.9310833,1/29/1985,4619.88,1985-01-29
3607,07N.04E.28.121,34.81172173,-106.5286328,1/30/1985,5449.29,1985-01-30
3608,04N.02E.14.244,34.57355556,-106.6974722,1/30/1985,4787.79,1985-01-30
3609,03N.03E.10.413,34.49534164,-106.6164109,1/30/1985,4786.43,1985-01-30
3610,MBOWN-236 - JL-49-04-474 (CWF-2A),31.95371338,-106.605825,2/4/1985,3772.61,1985-02-04
3611,MBOWN-237 - JL-49-04-475 (CWF-2B),31.95371338,-106.605825,2/4/1985,3767.87,1985-02-04
3612,MBOWN-238 - JL-49-04-476 (CWF-2C),31.95371338,-106.605825,2/4/1985,3736.91,1985-02-04
3613,MBOWN-239 - JL-49-04-477 (CWF-2D),31.95371338,-106.605825,2/4/1985,3730.03,1985-02-04
3614,05S.01W.11.131,33.89172222,-106.9203056,2/5/1985,4969.53,1985-02-05
3615,03S.01W.23.312,34.03416667,-106.9191667,2/5/1985,4571.17,1985-02-05
3616,05S.01E.06.423,33.90105556,-106.8715,2/5/1985,4529.64,1985-02-05
3617,05S.01W.25.422,33.84367702,-106.8878041,2/5/1985,4525.88,1985-02-05
3618,05S.01E.28.212,33.85008333,-106.83675,2/5/1985,4513.44,1985-02-05
3619,07S.02W.34.123,33.66369444,-107.0328056,2/5/1985,4459.26,1985-02-05
3620,08S.03W.36.444,33.56575,-107.0898056,2/5/1985,4433.46,1985-02-05
3621,05S.02W.15.144,33.87697222,-107.0361944,2/6/1985,5466.35,1985-02-06
3622,06S.03W.10.111,33.81256412,-107.1386449,2/6/1985,5258.94,1985-02-06
3623,11N.01E.24.334,35.1605989,-106.7944739,2/6/1985,4949.24,1985-02-06
3624,02S.01W.36.433,34.08636111,-106.8957778,2/6/1985,4595.13,1985-02-06
3625,06S.02E.28.413,33.75478897,-106.7402952,2/6/1985,4536.24,1985-02-06
3626,13N.04E.35.144,35.2908739,-106.4958579,2/7/1985,5205.57,1985-02-07
3627,01N.01W.02.133,34.34256524,-106.9219739,2/7/1985,4788.25,1985-02-07
3628,01N.01W.03.144,34.33972222,-106.9215556,2/7/1985,4780.02,1985-02-07
3629,03N.01W.25.441,34.45200808,-106.8900286,2/7/1985,4759.41,1985-02-07
3630,14S.02W.21.342,33.07133333,-107.0520833,2/11/1985,4708.19,1985-02-11
3631,11N.04E.22.432,35.16166667,-106.5044444,2/13/1985,5596.01,1985-02-13
3632,13N.05E.19.200,35.3239284,-106.4514137,2/14/1985,5481.81,1985-02-14
3633,11N.04E.16.241,35.18476619,-106.5197459,2/14/1985,5265.65,1985-02-14
3634,13N.04E.34.142,35.31652778,-106.5124167,2/14/1985,5049.91,1985-02-14
3635,17S.01E.29.121,32.80730161,-106.8650129,2/14/1985,4129.01,1985-02-14
3636,17S.01E.19.434,32.80952368,-106.8758466,2/14/1985,4113.57,1985-02-14
3637,MBOWN-151 - 27S.02E.21.111,31.94926853,-106.7508284,2/15/1985,3794.85,1985-02-15
3638,MBOWN-240 - JL-49-04-478 (CWF-1A),31.95371338,-106.6044361,2/15/1985,3771.07,1985-02-15
3639,MBOWN-241 - JL-49-04-479 (CWF-1B),31.95371338,-106.6044361,2/15/1985,3763.7,1985-02-15
3640,MBOWN-242 - JL-49-04-480 (CWF-1C),31.95371338,-106.6044361,2/15/1985,3734.39,1985-02-15
3641,MBOWN-243 - JL-49-04-481 (CWF-1D),31.95371338,-106.6044361,2/15/1985,3729.93,1985-02-15
3642,MBOWN-109 - 25S.02E.31.312B,32.09120941,-106.7855554,2/19/1985,3822.13,1985-02-19
3643,19S.02E.33.123A,32.61647425,-106.7452844,2/21/1985,4080.77,1985-02-21
3644,MBOWN-359 25S.03E.17.433,32.12732011,-106.6572183,2/21/1985,3814.63,1985-02-21
3645,MBOWN-207 - 29S.02E.06.122B,31.82166667,-106.7791389,2/21/1985,3794.39,1985-02-21
